"","DateAdded","RiskCopy","CountyReporting","TravelLabel","TravelStatus","DateAddedCopy","Risk","BigIslandCnt","OahuCnt","KauaiCnt","MauiCnt","Count","TotNumber"
"1919",2021-04-06,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-04-06,"Community-Associated",0,76,0,0,76,76
"1920",2021-04-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-04-30,"Community-Associated",0,76,0,0,76,76
"1921",2020-12-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-14,"Community-Associated",0,77,0,0,77,77
"1922",2021-02-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-02-02,"Community-Associated",0,77,0,0,77,77
"1923",2021-07-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-14,"Community-Associated",0,78,0,0,78,78
"1924",2021-03-31,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-03-31,"Community-Associated",0,79,0,0,79,79
"1925",2021-04-28,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-04-28,"Community-Associated",0,79,0,0,79,79
"1926",2020-12-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-04,"Community-Associated",0,80,0,0,80,80
"1927",2021-10-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-02,"Community-Associated",0,80,0,0,80,80
"1928",2021-05-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-05-05,"Community-Associated",0,82,0,0,82,82
"1929",2020-12-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-23,"Community-Associated",0,83,0,0,83,83
"1930",2021-07-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-16,"Community-Associated",0,83,0,0,83,83
"1931",2021-10-08,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-08,"Community-Associated",0,83,0,0,83,83
"1932",2021-01-09,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-09,"Community-Associated",0,84,0,0,84,84
"1933",2021-02-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-02-04,"Community-Associated",0,84,0,0,84,84
"1934",2021-03-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-03-23,"Community-Associated",0,84,0,0,84,84
"1935",2021-10-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-04,"Community-Associated",0,85,0,0,85,85
"1936",2021-04-27,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-04-27,"Community-Associated",0,86,0,0,86,86
"1937",2021-10-06,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-06,"Community-Associated",0,86,0,0,86,86
"1938",2021-01-21,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-21,"Community-Associated",0,87,0,0,87,87
"1939",2020-11-20,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-11-20,"Community-Associated",0,88,0,0,88,88
"1940",2020-11-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-11-23,"Community-Associated",0,88,0,0,88,88
"1941",2021-07-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-19,"Community-Associated",0,89,0,0,89,89
"1942",2021-05-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-05-04,"Community-Associated",0,91,0,0,91,91
"1943",2021-01-20,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-20,"Community-Associated",0,92,0,0,92,92
"1944",2021-01-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-14,"Community-Associated",0,94,0,0,94,94
"1945",2021-07-24,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-24,"Community-Associated",0,94,0,0,94,94
"1946",2021-10-07,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-07,"Community-Associated",0,94,0,0,94,94
"1947",2020-12-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-16,"Community-Associated",0,95,0,0,95,95
"1948",2020-12-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-19,"Community-Associated",0,95,0,0,95,95
"1949",2021-01-22,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-22,"Community-Associated",0,95,0,0,95,95
"1950",2021-05-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-05-14,"Community-Associated",0,95,0,0,95,95
"1951",2021-01-12,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-12,"Community-Associated",0,96,0,0,96,96
"1952",2021-01-13,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-13,"Community-Associated",0,96,0,0,96,96
"1953",2021-04-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-04-23,"Community-Associated",0,97,0,0,97,97
"1954",2021-04-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-04-16,"Community-Associated",0,99,0,0,99,99
"1955",2020-12-15,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-15,"Community-Associated",0,100,0,0,100,100
"1956",2021-07-25,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-25,"Community-Associated",0,100,0,0,100,100
"1957",2021-01-08,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-08,"Community-Associated",0,102,0,0,102,102
"1958",2020-12-01,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-01,"Community-Associated",0,107,0,0,107,107
"1959",2020-12-17,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-17,"Community-Associated",0,107,0,0,107,107
"1960",2020-11-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-11-19,"Community-Associated",0,111,0,0,111,111
"1961",2020-12-29,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-29,"Community-Associated",0,119,0,0,119,119
"1962",2021-01-07,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-07,"Community-Associated",0,120,0,0,120,120
"1963",2021-07-22,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-22,"Community-Associated",0,121,0,0,121,121
"1964",2021-07-27,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-27,"Community-Associated",0,122,0,0,122,122
"1965",2021-07-20,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-20,"Community-Associated",0,126,0,0,126,126
"1966",2021-10-01,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-01,"Community-Associated",0,126,0,0,126,126
"1967",2021-09-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-30,"Community-Associated",0,133,0,0,133,133
"1968",2021-07-21,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-21,"Community-Associated",0,135,0,0,135,135
"1969",2021-10-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-10-05,"Community-Associated",0,137,0,0,137,137
"1970",2021-07-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-23,"Community-Associated",0,141,0,0,141,141
"1971",2020-12-10,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-10,"Community-Associated",0,143,0,0,143,143
"1972",2020-12-12,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-12,"Community-Associated",0,146,0,0,146,146
"1973",2021-09-27,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-27,"Community-Associated",0,148,0,0,148,148
"1974",2021-01-06,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-06,"Community-Associated",0,150,0,0,150,150
"1975",2021-09-28,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-28,"Community-Associated",0,152,0,0,152,152
"1976",2021-09-25,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-25,"Community-Associated",0,159,0,0,159,159
"1977",2020-12-18,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-18,"Community-Associated",0,167,0,0,167,167
"1978",2020-12-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-12-30,"Community-Associated",0,170,0,0,170,170
"1979",2021-01-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-01-05,"Community-Associated",0,172,0,0,172,172
"1980",2021-09-26,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-26,"Community-Associated",0,178,0,0,178,178
"1981",2021-09-29,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-29,"Community-Associated",0,182,0,0,182,182
"1982",2021-08-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-02,"Community-Associated",0,195,0,0,195,195
"1983",2021-07-31,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-31,"Community-Associated",0,203,0,0,203,203
"1984",2021-09-20,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-20,"Community-Associated",0,205,0,0,205,205
"1985",2021-09-06,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-06,"Community-Associated",0,209,0,0,209,209
"1986",2021-09-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-19,"Community-Associated",0,215,0,0,215,215
"1987",2021-09-24,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-24,"Community-Associated",0,234,0,0,234,234
"1988",2021-08-01,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-01,"Community-Associated",0,236,0,0,236,236
"1989",2021-08-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-30,"Community-Associated",0,238,0,0,238,238
"1990",2021-09-22,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-22,"Community-Associated",0,244,0,0,244,244
"1991",2021-09-21,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-21,"Community-Associated",0,245,0,0,245,245
"1992",2021-07-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-30,"Community-Associated",0,255,0,0,255,255
"1993",2021-08-10,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-10,"Community-Associated",0,259,0,0,259,259
"1994",2021-09-07,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-07,"Community-Associated",0,267,0,0,267,267
"1995",2021-08-08,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-08,"Community-Associated",0,269,0,0,269,269
"1996",2021-09-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-23,"Community-Associated",0,269,0,0,269,269
"1997",2021-08-07,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-07,"Community-Associated",0,273,0,0,273,273
"1998",2021-08-09,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-09,"Community-Associated",0,273,0,0,273,273
"1999",2021-09-18,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-18,"Community-Associated",0,277,0,0,277,277
"2000",2021-07-29,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-29,"Community-Associated",0,281,0,0,281,281
"2001",2021-09-17,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-17,"Community-Associated",0,292,0,0,292,292
"2002",2021-08-15,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-15,"Community-Associated",0,296,0,0,296,296
"2003",2021-08-22,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-22,"Community-Associated",0,304,0,0,304,304
"2004",2021-07-28,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-07-28,"Community-Associated",0,305,0,0,305,305
"2005",2021-09-12,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-12,"Community-Associated",0,314,0,0,314,314
"2006",2021-09-13,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-13,"Community-Associated",0,316,0,0,316,316
"2007",2021-09-11,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-11,"Community-Associated",0,317,0,0,317,317
"2008",2021-09-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-16,"Community-Associated",0,317,0,0,317,317
"2009",2021-08-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-23,"Community-Associated",0,341,0,0,341,341
"2010",2021-09-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-05,"Community-Associated",0,352,0,0,352,352
"2011",2021-08-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-16,"Community-Associated",0,374,0,0,374,374
"2012",2021-08-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-05,"Community-Associated",0,375,0,0,375,375
"2013",2021-08-03,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-03,"Community-Associated",0,382,0,0,382,382
"2014",2021-09-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-14,"Community-Associated",0,386,0,0,386,386
"2015",2021-09-15,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-09-15,"Community-Associated",0,392,0,0,392,392
"2016",2021-08-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-14,"Community-Associated",0,393,0,0,393,393
"2017",2021-08-21,"Community-Associated","Honolulu","No Travel History","No Travel History",2021-08-21,"Community-Associated",0,400,0,0,400,400
